;POLICY_ID;POLICY_IS_RENEWED;POLICY_IS_RENEWED_PROBABILITY
9850;49414;1;0,7126902
9851;49420;1;0,8607885
9852;49421;1;0,75307465
9853;49426;1;0,71346146
9854;49428;0;0,20714211
9855;49431;0;0,30997744
9856;49438;1;0,7254436
9857;49448;1;0,73320323
9858;49449;0;0,4014205
9859;49454;1;0,6328863
9860;49455;1;0,6456804
9861;49471;1;0,5537842
9862;49482;1;0,68277234
9863;49487;1;0,8067293
9864;49494;1;0,5339971
9865;49504;0;0,4233852
9866;49506;1;0,8748925
9867;49508;1;0,6615239
9868;49515;0;0,47235742
9869;49519;1;0,6486419
9870;49520;0;0,4576078
9871;49521;1;0,71262413
9872;49524;0;0,26000842
9873;49540;0;0,3296262
9874;49541;0;0,2884167
9875;49542;1;0,7417761
9876;49552;0;0,17823826
9877;49553;1;0,74491495
9878;49555;1;0,5829898
9879;49561;1;0,8149581
9880;49562;1;0,7189133
9881;49564;0;0,44068062
9882;49575;0;0,35125104
9883;49576;0;0,16777474
9884;49581;1;0,5482941
9885;49586;1;0,8388798
9886;49594;1;0,6313577
9887;49599;1;0,71099526
9888;49618;1;0,77032894
9889;49620;0;0,44904983
9890;49636;1;0,7735772
9891;49638;1;0,5042249
9892;49639;1;0,67558426
9893;49641;1;0,5637027
9894;49650;1;0,68722665
9895;49651;1;0,80287695
9896;49657;0;0,48549798
9897;49667;1;0,79747885
9898;49670;1;0,6797466
9899;49673;0;0,24036415
9900;49676;1;0,75239456
9901;49679;0;0,32211006
9902;49680;0;0,396307
9903;49682;0;0,43694755
9904;49684;0;0,32949594
9905;49688;0;0,24478273
9906;49691;1;0,53209263
9907;49694;0;0,40478924
9908;49697;1;0,654045
9909;49698;0;0,45625055
9910;49707;0;0,173463
9911;49713;1;0,64507514
9912;49719;1;0,74712723
9913;49726;1;0,6840886
9914;49732;1;0,7996658
9915;49736;1;0,7879902
9916;49742;1;0,74949837
9917;49749;1;0,7550376
9918;49750;0;0,33492047
9919;49756;1;0,73814654
9920;49768;1;0,5163931
9921;49769;0;0,46762
9922;49771;1;0,8170244
9923;49786;1;0,5216352
9924;49790;1;0,800301
9925;49791;1;0,6655659
9926;49797;1;0,64415
9927;49805;1;0,6940786
9928;49809;1;0,5955847
9929;49829;1;0,8774388
9930;49831;1;0,71695626
9931;49835;1;0,76458126
9932;49841;1;0,65789133
9933;49842;1;0,8008123
9934;49860;1;0,6320931
9935;49865;1;0,7519661
9936;49868;0;0,12090388
9937;49876;1;0,72595054
9938;49881;1;0,80396867
9939;49890;1;0,8073821
9940;49892;1;0,81433576
9941;49903;0;0,42826438
9942;49910;1;0,8527053
9943;49911;1;0,77372134
9944;49917;1;0,73237735
9945;49919;1;0,5767365
9946;49925;1;0,6984869
9947;49934;1;0,7423375
9948;49937;1;0,6809867
9949;49946;0;0,27454048
9950;49953;0;0,2422314
9951;49954;1;0,7145043
9952;49958;1;0,82795197
9953;49972;1;0,65240425
9954;49973;0;0,25032502
9955;49975;1;0,75782925
9956;49980;1;0,69701374
9957;49986;1;0,7068432
9958;49992;0;0,4513996
9959;49995;1;0,77795994
9960;50002;1;0,6803699
9961;50004;1;0,7669939
9962;50014;1;0,6793668
9963;50015;1;0,78815377
9964;50018;1;0,6841337
9965;50020;1;0,7941384
9966;50023;1;0,7534508
9967;50025;1;0,6541493
9968;50032;1;0,8498915
9969;50033;1;0,5130132
9970;50039;1;0,7621267
9971;50041;1;0,8322311
9972;50049;0;0,45802876
9973;50056;1;0,7299094
9974;50060;1;0,7128779
9975;50061;0;0,28714347
9976;50064;1;0,82398945
9977;50066;1;0,5156021
9978;50072;1;0,84121066
9979;50085;1;0,7436426
9980;50095;1;0,615432
9981;50096;1;0,86785424
9982;50105;1;0,56019205
9983;50108;1;0,75954926
9984;50114;0;0,43199623
9985;50117;1;0,7341393
9986;50118;1;0,69129187
9987;50121;1;0,51834184
9988;50123;0;0,27067795
9989;50127;1;0,65535927
9990;50140;1;0,76862025
9991;50144;0;0,345359
9992;50155;1;0,6944513
9993;50164;0;0,1542183
9994;50176;1;0,6972389
9995;50177;1;0,75375193
9996;50178;1;0,8255674
9997;50184;1;0,5142968
9998;50186;1;0,7826647
9999;50192;1;0,6434676
10000;50193;1;0,5865494
10001;50199;1;0,6577632
10002;50220;1;0,8277679
10003;50229;0;0,38402048
10004;50230;0;0,4792083
10005;50239;1;0,5714777
10006;50243;1;0,9122584
10007;50245;1;0,7607378
10008;50246;1;0,7250665
10009;50249;1;0,8850702
10010;50251;1;0,74522996
10011;50254;1;0,7120694
10012;50257;1;0,66039115
10013;50258;0;0,04600313
10014;50261;1;0,5125937
10015;50263;1;0,6267861
10016;50268;0;0,28439334
10017;50271;0;0,15476799
10018;50287;1;0,7564246
10019;50299;1;0,8554184
10020;50301;0;0,34780216
10021;50306;0;0,49350727
10022;50309;1;0,81529224
10023;50332;0;0,36812392
10024;50335;1;0,7242745
10025;50336;1;0,81796306
10026;50340;1;0,7632778
10027;50343;1;0,62373894
10028;50345;1;0,81516963
10029;50349;1;0,75925475
10030;50366;1;0,71177965
10031;50368;0;0,15085962
10032;50371;1;0,7485496
10033;50377;1;0,6519487
10034;50382;1;0,60537636
10035;50385;1;0,7637926
10036;50386;1;0,7822315
10037;50401;1;0,72729796
10038;50402;0;0,13038673
10039;50406;1;0,7824096
10040;50430;1;0,8099179
10041;50433;1;0,5952875
10042;50434;1;0,83748734
10043;50438;1;0,77956474
10044;50439;1;0,7444576
10045;50453;1;0,88210446
10046;50455;0;0,46035662
10047;50464;1;0,8560888
10048;50472;1;0,6928195
10049;50477;1;0,76463306
10050;50478;1;0,77940583
10051;50485;1;0,82236505
10052;50506;0;0,26154074
10053;50509;1;0,89998394
10054;50511;1;0,6745647
10055;50512;1;0,71931547
10056;50520;1;0,78318024
10057;50524;1;0,6564824
10058;50531;1;0,8258071
10059;50544;1;0,50072384
10060;50561;1;0,7617623
10061;50563;0;0,26555452
10062;50566;1;0,75587666
10063;50570;1;0,7040777
10064;50575;1;0,6698119
10065;50590;1;0,6586074
10066;50594;1;0,5825855
10067;50595;0;0,33356157
10068;50608;1;0,59332496
10069;50609;1;0,7565987
10070;50611;1;0,89789057
10071;50619;1;0,8957753
10072;50629;1;0,6313686
10073;50630;1;0,7448558
10074;50631;1;0,8050777
10075;50638;0;0,23763388
10076;50639;0;0,32967517
10077;50644;1;0,6650476
10078;50649;0;0,4875993
10079;50655;1;0,8493462
10080;50657;1;0,66671336
10081;50667;1;0,5744015
10082;50668;1;0,7720275
10083;50673;1;0,7298467
10084;50683;0;0,28580067
10085;50694;1;0,71489376
10086;50695;1;0,8076892
10087;50699;1;0,7506014
10088;50704;1;0,6688616
10089;50710;1;0,7808352
10090;50712;1;0,8376916
10091;50715;0;0,4159754
10092;50716;1;0,67714936
10093;50717;0;0,38921493
10094;50718;1;0,75374824
10095;50725;1;0,6223458
10096;50728;1;0,556186
10097;50730;0;0,09453448
10098;50731;0;0,15309282
10099;50732;0;0,3033254
10100;50735;1;0,7672296
10101;50738;0;0,11215234
10102;50745;1;0,74907
10103;50747;0;0,39848053
10104;50749;1;0,7627278
10105;50758;1;0,77016664
10106;50759;1;0,81935877
10107;50762;1;0,5798723
10108;50768;1;0,5693953
10109;50774;1;0,8660553
10110;50776;1;0,8831993
10111;50800;1;0,76835203
10112;50806;1;0,8288886
10113;50816;1;0,73998475
10114;50817;1;0,5830945
10115;50824;1;0,63263196
10116;50826;0;0,04511902
10117;50828;1;0,8410642
10118;50839;0;0,3845965
10119;50841;1;0,6302616
10120;50842;1;0,54144496
10121;50844;0;0,35633284
10122;50847;1;0,7556422
10123;50855;1;0,7646993
10124;50857;0;0,08495504
10125;50862;1;0,88609594
10126;50865;0;0,28972253
10127;50870;1;0,5316259
10128;50872;1;0,6982772
10129;50873;0;0,47953075
10130;50874;1;0,7666504
10131;50884;1;0,82628906
10132;50887;1;0,63771135
10133;50894;1;0,7105242
10134;50895;1;0,7470779
10135;50900;1;0,90458536
10136;50909;0;0,16622573
10137;50911;1;0,5639907
10138;50925;1;0,703372
10139;50927;0;0,39290476
10140;50928;1;0,8195585
10141;50929;0;0,4456078
10142;50932;1;0,8014428
10143;50934;0;0,47481835
10144;50936;1;0,692124
10145;50944;1;0,8348203
10146;50956;1;0,69154954
10147;50957;0;0,46971315
10148;50961;0;0,47857413
10149;50969;0;0,39300594
10150;50975;1;0,81466514
10151;50979;0;0,13281314
10152;50982;1;0,8538209
10153;50985;1;0,64571357
10154;50986;1;0,86900604
10155;50993;1;0,85528475
10156;50999;1;0,8226734
10157;51002;0;0,41908944
10158;51003;0;0,3252185
10159;51008;1;0,65702075
10160;51009;1;0,80419385
10161;51012;1;0,7683715
10162;51017;1;0,5678321
10163;51018;1;0,8117964
10164;51019;1;0,70327765
10165;51027;1;0,694305
10166;51031;1;0,8188581
10167;51032;1;0,73081535
10168;51037;0;0,46807
10169;51038;1;0,6346981
10170;51043;1;0,8055717
10171;51047;1;0,7785704
10172;51050;1;0,7856835
10173;51054;1;0,73130065
10174;51057;0;0,41178474
10175;51069;1;0,72235936
10176;51072;1;0,7925131
10177;51074;1;0,6688924
10178;51079;1;0,6450969
10179;51080;1;0,54741657
10180;51085;1;0,7469519
10181;51089;1;0,7187193
10182;51097;0;0,13704064
10183;51109;0;0,27200145
10184;51125;1;0,7447862
10185;51135;1;0,828531
10186;51141;0;0,35673735
10187;51147;1;0,62398106
10188;51150;1;0,8058082
10189;51153;1;0,7602766
10190;51154;1;0,84819776
10191;51159;1;0,81907743
10192;51161;1;0,590262
10193;51164;1;0,70147943
10194;51167;1;0,7359032
10195;51170;1;0,7764433
10196;51172;0;0,31706282
10197;51185;1;0,84373295
10198;51190;0;0,47252363
10199;51192;0;0,3088789
10200;51195;1;0,71929514
10201;51206;1;0,7659041
10202;51214;0;0,41287217
10203;51216;1;0,7011545
10204;51217;1;0,7477579
10205;51220;0;0,42134523
10206;51223;1;0,67073375
10207;51233;0;0,265728
10208;51234;1;0,69477606
10209;51237;1;0,8026306
10210;51240;1;0,793685
10211;51243;1;0,78719926
10212;51248;1;0,7681135
10213;51252;1;0,78116363
10214;51255;1;0,809826
10215;51260;1;0,75902385
10216;51262;1;0,74111986
10217;51270;0;0,33512264
10218;51275;1;0,7303731
10219;51281;1;0,5640405
10220;51284;1;0,8040295
10221;51287;0;0,0610905
10222;51292;1;0,5496863
10223;51294;1;0,7490449
10224;51304;0;0,48333615
10225;51309;0;0,4907658
10226;51324;1;0,6157647
10227;51330;1;0,7394044
10228;51339;1;0,68802375
10229;51343;1;0,8236062
10230;51347;1;0,72851264
10231;51348;1;0,6702342
10232;51350;1;0,7830877
10233;51352;1;0,8124681
10234;51360;0;0,4842258
10235;51363;0;0,48625693
10236;51369;0;0,41321564
10237;51381;1;0,80268544
10238;51383;1;0,7936278
10239;51384;0;0,4341527
10240;51385;1;0,60730374
10241;51386;1;0,80663484
10242;51389;1;0,6775895
10243;51390;1;0,67936486
10244;51396;1;0,74867415
10245;51401;0;0,10715668
10246;51408;0;0,42503405
10247;51411;1;0,7710156
10248;51412;0;0,41180322
10249;51418;1;0,848694
10250;51419;0;0,49773648
10251;51422;0;0,21620707
10252;51426;1;0,7321981
10253;51428;1;0,80853623
10254;51429;1;0,73079544
10255;51430;1;0,55956703
10256;51439;1;0,8322601
10257;51442;1;0,59669924
10258;51443;1;0,5306521
10259;51447;1;0,5855922
10260;51451;1;0,5494501
10261;51456;1;0,85344976
10262;51463;0;0,3368882
10263;51465;1;0,80045617
10264;51467;1;0,6260896
10265;51473;1;0,7751849
10266;51477;1;0,8041345
10267;51487;0;0,33082917
10268;51490;1;0,79925704
10269;51498;1;0,7541581
10270;51525;1;0,5710597
10271;51527;1;0,586786
10272;51529;1;0,6655675
10273;51535;1;0,7689757
10274;51538;1;0,65528524
10275;51542;1;0,6421779
10276;51546;1;0,8319375
10277;51555;0;0,28934178
10278;51561;1;0,719876
10279;51572;1;0,9212567
10280;51573;1;0,86363345
10281;51585;1;0,6502829
10282;51591;1;0,76892984
10283;51593;1;0,6575839
10284;51599;1;0,77431554
10285;51609;1;0,7643563
10286;51611;1;0,83875245
10287;51612;1;0,64630693
10288;51614;1;0,8202223
10289;51617;1;0,693731
10290;51622;0;0,25664645
10291;51623;0;0,11351156
10292;51630;1;0,67056686
10293;51634;1;0,7203409
10294;51635;1;0,72561634
10295;51638;1;0,66703033
10296;51640;1;0,7320179
10297;51641;1;0,8885836
10298;51642;1;0,7363951
10299;51644;0;0,45462894
10300;51645;1;0,7550383
10301;51648;1;0,8051244
10302;51649;0;0,28815603
10303;51651;0;0,044564288
10304;51652;1;0,80205035
10305;51654;1;0,84013367
10306;51657;0;0,2230754
10307;51658;1;0,71616787
10308;51672;0;0,49236596
10309;51676;0;0,2590914
10310;51680;1;0,65419817
10311;51681;1;0,59970087
10312;51684;0;0,21821354
10313;51695;1;0,5743727
10314;51698;1;0,8271847
10315;51706;1;0,6985332
10316;51709;1;0,718701
10317;51751;1;0,6749007
10318;51757;1;0,76121664
10319;51758;0;0,3110037
10320;51760;1;0,538898
10321;51763;1;0,5371858
10322;51765;0;0,48746228
10323;51775;1;0,6904882
10324;51783;1;0,7997993
10325;51790;1;0,71421945
10326;51791;1;0,7470233
10327;51792;1;0,7631275
10328;51796;1;0,8536344
10329;51799;1;0,866315
10330;51800;0;0,13992585
10331;51804;1;0,72419757
10332;51805;1;0,68401504
10333;51809;1;0,8063519
10334;51811;1;0,6783519
10335;51813;1;0,7630349
10336;51819;0;0,44362208
10337;51826;1;0,7662532
10338;51834;1;0,6572641
10339;51835;1;0,7455463
10340;51844;1;0,7694335
10341;51852;1;0,8679053
10342;51867;0;0,35155272
10343;51870;0;0,31996372
10344;51872;1;0,89716005
10345;51874;1;0,8819202
10346;51877;1;0,66292495
10347;51879;1;0,51620406
10348;51885;1;0,7776586
10349;51887;1;0,6075953
10350;51888;1;0,5780659
10351;51889;0;0,40417644
10352;51893;1;0,83498466
10353;51898;1;0,7927119
10354;51900;1;0,5570357
10355;51910;1;0,71149397
10356;51912;1;0,90431774
10357;51919;0;0,07725965
10358;51920;1;0,5714658
10359;51933;1;0,8460245
10360;51943;1;0,6728634
10361;51944;1;0,7845554
10362;51949;1;0,67538214
10363;51953;0;0,40706593
10364;51954;0;0,13490953
10365;51959;1;0,76762116
10366;51960;1;0,5369777
10367;51961;1;0,6491345
10368;51962;1;0,6611878
10369;51967;0;0,32722092
10370;51972;1;0,89012986
10371;51982;0;0,3088998
10372;51988;1;0,6760968
10373;51990;0;0,36460236
10374;51994;1;0,5503701
10375;51995;1;0,72989655
10376;52011;0;0,43645197
10377;52020;1;0,6597447
10378;52024;1;0,8470897
10379;52028;1;0,7249933
10380;52035;1;0,852647
10381;52036;1;0,76868916
10382;52039;1;0,6583623
10383;52040;1;0,8099208
10384;52043;1;0,6351427
10385;52059;0;0,47436166
10386;52062;1;0,7827494
10387;52063;0;0,36760074
10388;52064;0;0,34363848
10389;52067;1;0,64915264
10390;52070;0;0,23009105
10391;52074;1;0,6988091
10392;52077;1;0,76814127
10393;52081;1;0,6810725
10394;52084;1;0,6703697
10395;52086;0;0,49853528
10396;52090;0;0,34844103
10397;52096;1;0,66461694
10398;52101;1;0,54212505
10399;52102;1;0,5477625
10400;52103;1;0,7482597
10401;52107;1;0,79683083
10402;52108;0;0,13225508
10403;52113;1;0,8288016
10404;52126;1;0,62821394
10405;52130;1;0,76114
10406;52134;1;0,802072
10407;52135;1;0,6655455
10408;52136;1;0,6982349
10409;52138;1;0,7903311
10410;52147;1;0,8605381
10411;52151;1;0,81288457
10412;52154;0;0,4550318
10413;52157;1;0,75308657
10414;52159;0;0,49356842
10415;52160;1;0,8514397
10416;52161;1;0,73489004
10417;52166;1;0,7749143
10418;52167;1;0,67268336
10419;52172;1;0,6945016
10420;52176;1;0,5431886
10421;52194;1;0,7654723
10422;52198;1;0,7787753
10423;52202;1;0,5516552
10424;52213;1;0,8345057
10425;52216;0;0,35425726
10426;52230;1;0,8136149
10427;52239;1;0,6592286
10428;52240;0;0,14650555
10429;52241;1;0,6172712
10430;52245;1;0,77547854
10431;52257;0;0,45133102
10432;52258;1;0,8595604
10433;52260;1;0,79819137
10434;52263;1;0,8742039
10435;52269;0;0,15751444
10436;52274;1;0,8191291
10437;52278;1;0,75191027
10438;52280;1;0,83953756
10439;52282;1;0,6702698
10440;52284;1;0,6927672
10441;52287;1;0,8495506
10442;52292;1;0,87267005
10443;52296;1;0,7942563
10444;52299;0;0,13546915
10445;52300;1;0,60643554
10446;52302;1;0,68343633
10447;52307;1;0,82144773
10448;52310;1;0,6631664
10449;52311;1;0,8013787
10450;52312;1;0,81513137
10451;52314;1;0,8770983
10452;52315;1;0,8406966
10453;52316;1;0,774705
10454;52318;1;0,8022545
10455;52323;1;0,79670423
10456;52326;1;0,6735664
10457;52333;0;0,015006915
10458;52335;1;0,67082804
10459;52336;1;0,7085992
10460;52337;1;0,57108754
10461;52338;1;0,61773604
10462;52364;0;0,05150285
10463;52366;1;0,7837742
10464;52376;1;0,7350649
10465;52379;1;0,7843146
10466;52382;0;0,4764014
10467;52384;1;0,607881
10468;52387;0;0,41137493
10469;52395;0;0,11474087
10470;52400;1;0,7382445
10471;52402;0;0,45552382
10472;52407;1;0,7884984
10473;52408;1;0,6556546
10474;52410;1;0,8958231
10475;52417;0;0,49763173
10476;52426;1;0,75356317
10477;52430;0;0,44222254
10478;52432;0;0,4837554
10479;52442;1;0,77584183
10480;52444;1;0,87057334
10481;52455;0;0,29540592
10482;52457;1;0,83210146
10483;52460;1;0,6793026
10484;52463;1;0,8389559
10485;52465;1;0,8420299
10486;52467;1;0,7261848
10487;52473;1;0,85309535
10488;52477;0;0,30438504
10489;52484;1;0,6203542
10490;52485;0;0,32082334
10491;52489;1;0,672295
10492;52493;0;0,41165748
10493;52497;0;0,42748773
10494;52503;0;0,19314396
10495;52511;0;0,40324983
10496;52515;0;0,42092907
10497;52522;1;0,78506154
10498;52524;1;0,76253194
10499;52527;1;0,6412946
10500;52540;0;0,14511168
10501;52545;1;0,7489714
10502;52546;1;0,79473686
10503;52550;1;0,65833855
10504;52558;1;0,58871895
10505;52565;1;0,51078707
10506;52569;1;0,54317415
10507;52576;1;0,7956229
10508;52584;0;0,19009249
10509;52592;1;0,8209206
10510;52599;0;0,26286185
10511;52608;1;0,7302278
10512;52615;1;0,73588485
10513;52623;1;0,66690236
10514;52631;1;0,75920117
10515;52638;1;0,65252244
10516;52649;0;0,48212203
10517;52651;1;0,8089029
10518;52656;1;0,7792622
10519;52658;1;0,75840974
10520;52659;1;0,8014415
10521;52661;1;0,6975985
10522;52663;1;0,6695457
10523;52665;1;0,7885284
10524;52668;1;0,8285626
10525;52671;1;0,66887045
10526;52673;1;0,7736026
10527;52680;0;0,49782765
10528;52683;1;0,6971444
10529;52684;0;0,29790547
10530;52686;1;0,70597476
10531;52697;1;0,5896423
10532;52706;0;0,27170125
10533;52708;1;0,5193986
10534;52710;1;0,7482524
10535;52718;1;0,5097624
10536;52721;0;0,35580072
10537;52722;1;0,86151284
10538;52736;1;0,8512935
10539;52737;1;0,7684302
10540;52748;1;0,66433096
10541;52756;1;0,6292819
10542;52759;0;0,1601511
10543;52767;1;0,62605774
10544;52770;1;0,613659
10545;52782;1;0,75169796
10546;52783;0;0,26677364
10547;52785;1;0,7343553
10548;52786;1;0,6530648
10549;52800;1;0,59658253
10550;52801;0;0,36959547
10551;52807;1;0,72309273
10552;52808;1;0,65683097
10553;52814;1;0,9091704
10554;52818;1;0,8873448
10555;52832;0;0,4854483
10556;52834;1;0,80375254
10557;52839;1;0,8574614
10558;52844;1;0,88461643
10559;52862;1;0,91019577
10560;52863;1;0,8104556
10561;52865;1;0,7155227
10562;52868;0;0,077492185
10563;52872;1;0,7590179
10564;52873;1;0,7778781
10565;52876;1;0,8478165
10566;52879;1;0,7025389
10567;52884;0;0,08919446
10568;52888;1;0,7573695
10569;52890;1;0,52859825
10570;52895;1;0,7523639
10571;52896;1;0,64378804
10572;52900;1;0,733474
10573;52903;0;0,3214164
10574;52910;1;0,76323617
10575;52911;1;0,8491417
10576;52926;0;0,44098607
10577;52928;1;0,7060823
10578;52929;1;0,6533707
10579;52936;0;0,19256265
10580;52938;1;0,8749112
10581;52960;1;0,7594005
10582;52967;1;0,7462342
10583;52974;1;0,8548147
10584;52985;1;0,6046439
10585;52989;1;0,8760086
10586;52990;1;0,5922165
10587;52996;1;0,88589007
10588;53003;0;0,027407277
10589;53016;1;0,5790272
10590;53017;0;0,26266316
10591;53018;1;0,61163616
10592;53024;0;0,3513243
10593;53026;1;0,5352733
10594;53029;1;0,58362097
10595;53033;1;0,8186634
10596;53039;0;0,30730084
10597;53042;1;0,7845007
10598;53047;1;0,82679814
10599;53065;1;0,7487271
10600;53068;1;0,60220975
10601;53077;1;0,8647416
10602;53079;1;0,7291804
10603;53082;1;0,6122181
10604;53084;1;0,57809645
10605;53093;1;0,6169644
10606;53096;1;0,90926343
10607;53102;1;0,7681339
10608;53111;1;0,6071827
10609;53121;0;0,29929808
10610;53122;1;0,8196273
10611;53127;1;0,6932129
10612;53130;1;0,6844348
10613;53132;0;0,4803532
10614;53133;1;0,62545973
10615;53137;1;0,76673824
10616;53139;1;0,8104996
10617;53147;1;0,7520222
10618;53150;1;0,7534823
10619;53161;1;0,68060035
10620;53170;1;0,7847259
10621;53174;1;0,8933073
10622;53176;0;0,110385254
10623;53179;1;0,6608093
10624;53185;1;0,8334166
10625;53186;1;0,74303615
10626;53189;1;0,7382889
10627;53191;1;0,86039615
10628;53198;1;0,7434632
10629;53206;1;0,84874487
10630;53211;1;0,8825162
10631;53217;1;0,602281
10632;53235;0;0,45307449
10633;53236;1;0,56555957
10634;53244;1;0,55105066
10635;53247;1;0,8196595
10636;53248;1;0,7701063
10637;53266;1;0,8073174
10638;53268;1;0,7424501
10639;53274;1;0,72455114
10640;53280;0;0,43722093
10641;53286;1;0,73193455
10642;53298;1;0,8191828
10643;53301;1;0,72652185
10644;53306;1;0,755391
10645;53309;0;0,40645766
10646;53310;1;0,7570894
10647;53329;1;0,7707645
10648;53333;1;0,5502989
10649;53336;1;0,52856743
10650;53338;1;0,6146802
10651;53347;1;0,581113
10652;53352;1;0,67772174
10653;53363;1;0,5069034
10654;53366;0;0,011442758
10655;53367;1;0,84441656
10656;53369;0;0,4481738
10657;53375;1;0,84647256
10658;53377;0;0,4956695
10659;53382;1;0,6561019
10660;53393;0;0,27525374
10661;53397;0;0,31290677
10662;53402;0;0,44356307
10663;53407;1;0,8955093
10664;53422;1;0,7341283
10665;53434;1;0,7954555
10666;53436;1;0,7922881
10667;53438;0;0,21530224
10668;53439;0;0,39913625
10669;53440;0;0,44738182
10670;53443;1;0,6877411
10671;53448;1;0,76215595
10672;53450;1;0,79273504
10673;53472;1;0,86061126
10674;53481;0;0,29573825
10675;53490;1;0,6190142
10676;53498;1;0,74489826
10677;53501;0;0,31093436
10678;53502;1;0,7788796
10679;53503;0;0,18466976
10680;53506;1;0,82906145
10681;53509;1;0,55301106
10682;53516;1;0,67845726
10683;53518;1;0,8032086
10684;53519;1;0,8603136
10685;53522;1;0,6583611
10686;53533;1;0,7310847
10687;53546;1;0,8769475
10688;53557;0;0,07250877
10689;53562;1;0,7396693
10690;53579;1;0,76469886
10691;53582;1;0,7228751
10692;53583;1;0,7096115
10693;53587;1;0,7557945
10694;53592;0;0,37355652
10695;53593;1;0,553058
10696;53594;1;0,76082045
10697;53597;1;0,65589106
10698;53600;1;0,88176167
10699;53601;0;0,32900366
10700;53602;1;0,63500905
10701;53607;1;0,61897945
10702;53618;1;0,5864551
10703;53624;1;0,7722954
10704;53628;0;0,2665528
10705;53640;1;0,82705915
10706;53651;1;0,5982498
10707;53655;1;0,7346241
10708;53664;1;0,56793684
10709;53666;1;0,8645847
10710;53670;1;0,5042805
10711;53671;1;0,7569996
10712;53680;1;0,80836356
10713;53685;1;0,7896589
10714;53687;0;0,27128544
10715;53692;1;0,84942836
10716;53703;1;0,6552439
10717;53710;1;0,57859796
10718;53716;1;0,8699538
10719;53725;1;0,8934471
10720;53732;1;0,7912554
10721;53737;1;0,78852075
10722;53765;1;0,5801851
10723;53766;1;0,70625395
10724;53780;0;0,4048853
10725;53783;1;0,63051975
10726;53787;1;0,76975435
10727;53789;1;0,8696622
10728;53797;0;0,36141276
10729;53805;1;0,7982095
10730;53818;1;0,7197077
10731;53825;1;0,72329015
10732;53833;1;0,64633596
10733;53836;1;0,8643152
10734;53839;1;0,8316107
10735;53840;1;0,50580996
10736;53844;1;0,86549985
10737;53845;1;0,71127224
10738;53847;1;0,6337585
10739;53849;1;0,6495357
10740;53852;1;0,8075014
10741;53854;1;0,7512994
10742;53860;1;0,86812586
10743;53875;0;0,44808987
10744;53882;1;0,7393705
10745;53883;1;0,72398263
10746;53884;1;0,7077808
10747;53893;1;0,83833265
10748;53894;1;0,8327709
10749;53898;1;0,71847206
10750;53900;1;0,62522537
10751;53901;1;0,76024246
10752;53902;1;0,84955686
10753;53903;1;0,82907695
10754;53904;1;0,8341559
10755;53905;1;0,7153864
10756;53909;1;0,50765586
10757;53926;1;0,7301646
10758;53929;0;0,06653336
10759;53930;1;0,73895717
10760;53931;1;0,7948879
10761;53950;1;0,8056721
10762;53961;1;0,6723616
10763;53962;1;0,82925856
10764;53965;1;0,7210098
10765;53974;1;0,8715659
10766;53982;1;0,79168355
10767;53983;1;0,8978914
10768;53987;1;0,80916077
10769;53994;0;0,33917663
10770;53996;1;0,7201678
10771;54005;1;0,51170045
10772;54010;1;0,60180974
10773;54017;1;0,5277267
10774;54023;1;0,8266888
10775;54024;1;0,7753133
10776;54033;0;0,12850314
10777;54036;0;0,41612017
10778;54042;1;0,82149464
10779;54048;1;0,78901744
10780;54049;1;0,663825
10781;54059;1;0,6839429
10782;54063;1;0,71206623
10783;54066;1;0,76677287
10784;54067;1;0,73067546
10785;54069;1;0,77375865
10786;54079;1;0,83015674
10787;54082;1;0,54111564
10788;54087;1;0,7867859
10789;54088;1;0,7340011
10790;54089;1;0,80993664
10791;54090;0;0,4161603
10792;54093;1;0,71438336
10793;54094;1;0,66544294
10794;54101;1;0,73336875
10795;54114;0;0,47092566
10796;54115;1;0,7905229
10797;54120;1;0,6775944
10798;54126;1;0,86715907
10799;54139;1;0,5574585
10800;54145;1;0,80260307
10801;54155;1;0,85755384
10802;54159;1;0,7641045
10803;54161;0;0,3983705
10804;54162;0;0,4172785
10805;54167;1;0,5731632
10806;54170;1;0,61545634
10807;54172;0;0,227493
10808;54178;1;0,64027715
10809;54182;0;0,10625553
10810;54196;1;0,7121815
10811;54198;1;0,87590134
10812;54208;1;0,80942273
10813;54210;1;0,89357895
10814;54213;0;0,28251594
10815;54214;1;0,5122934
10816;54227;1;0,68339944
10817;54230;0;0,32562628
10818;54231;1;0,695187
10819;54232;0;0,18046519
10820;54238;0;0,4157271
10821;54248;1;0,67105234
10822;54254;0;0,28324997
10823;54255;1;0,63383436
10824;54270;1;0,73706543
10825;54276;0;0,38406628
10826;54278;1;0,80670166
10827;54286;1;0,71200246
10828;54292;1;0,69135314
10829;54298;1;0,6239996
10830;54305;0;0,21714593
10831;54308;1;0,6444282
10832;54309;0;0,42882168
10833;54314;0;0,3745103
10834;54317;0;0,3752172
10835;54325;1;0,81987935
10836;54334;1;0,77104133
10837;54342;1;0,5487552
10838;54351;1;0,7067882
10839;54353;1;0,8227097
10840;54358;1;0,78987974
10841;54359;1;0,7491111
10842;54360;1;0,5735564
10843;54368;1;0,8668506
10844;54405;1;0,7691772
10845;54410;1;0,609475
10846;54413;1;0,7535047
10847;54414;1;0,80864495
10848;54417;0;0,43704498
